Player,Year,PPG,APG,RPG,SPG,BPG,FG%,eFG%,2P%,3P%,FT%
Ryan Anderson,2009,7.378787878787879,0.7878787878787878,4.712121212121212,0.6666666666666666,0.30303030303030304,0.393,0.478,0.417,0.365,0.845
Darrell Arthur,2009,5.552631578947368,0.5657894736842105,4.552631578947368,0.6842105263157895,0.6842105263157895,0.438,0.438,0.44,0.0,0.667
D.J. Augustin,2009,11.805555555555555,3.4722222222222223,1.8472222222222223,0.5833333333333334,0.027777777777777776,0.43,0.517,0.424,0.439,0.893
Nicolas Batum,2009,5.3924050632911396,0.9367088607594937,2.7848101265822787,0.6329113924050633,0.5063291139240507,0.446,0.532,0.513,0.369,0.808
Jerryd Bayless,2009,4.30188679245283,1.471698113207547,1.0754716981132075,0.3018867924528302,0.03773584905660377,0.365,0.384,0.383,0.259,0.806
Michael Beasley,2009,13.864197530864198,1.0246913580246915,5.419753086419753,0.5061728395061729,0.4567901234567901,0.472,0.49,0.478,0.407,0.772
Bobby Brown,2009,5.3088235294117645,1.7205882352941178,0.7647058823529411,0.3088235294117647,0.04411764705882353,0.392,0.454,0.417,0.346,0.791
Mario Chalmers,2009,9.975609756097562,4.914634146341464,2.7804878048780486,1.951219512195122,0.0975609756097561,0.42,0.506,0.467,0.367,0.767
Joe Crawford,2009,4.5,0.5,2.0,0.5,0.0,0.3,0.35,0.333,0.25,1.0
Joey Dorsey,2009,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.5,0.5,,
Chris Douglas-Roberts,2009,4.909090909090909,1.1818181818181819,1.1363636363636365,0.2727272727272727,0.1590909090909091,0.46,0.469,0.476,0.25,0.823
Goran Dragic,2009,4.472727272727273,2.018181818181818,1.8727272727272728,0.5272727272727272,0.05454545454545454,0.393,0.438,0.4,0.37,0.769
Rudy Fernandez,2009,10.448717948717949,2.0384615384615383,2.6538461538461537,0.8846153846153846,0.15384615384615385,0.425,0.552,0.47,0.399,0.839
Danilo Gallinari,2009,6.071428571428571,0.5357142857142857,1.9642857142857142,0.5,0.14285714285714285,0.448,0.576,0.453,0.444,0.963
Marc Gasol,2009,11.890243902439025,1.7439024390243902,7.378048780487805,0.7682926829268293,1.0975609756097562,0.53,0.53,0.53,0.0,0.733
J.R. Giddens,2009,0.6666666666666666,0.0,0.5,0.16666666666666666,0.0,0.667,0.667,0.667,,
Eric Gordon,2009,16.05128205128205,2.7564102564102564,2.576923076923077,1.0,0.44871794871794873,0.456,0.529,0.496,0.389,0.854
Donte Greene,2009,3.8,0.5454545454545454,1.5636363636363637,0.2909090909090909,0.2545454545454545,0.326,0.381,0.375,0.26,0.853
Hamed Haddadi,2009,2.526315789473684,0.42105263157894735,2.473684210526316,0.05263157894736842,0.631578947368421,0.484,0.484,0.484,,0.6
Malik Hairston,2009,3.3333333333333335,0.8666666666666667,1.8666666666666667,0.4,0.4666666666666667,0.49,0.49,0.5,0.0,0.286
Roy Hibbert,2009,7.057142857142857,0.7,3.4714285714285715,0.2857142857142857,1.0857142857142856,0.471,0.471,0.471,,0.667
J.J. Hickson,2009,3.9516129032258065,0.14516129032258066,2.661290322580645,0.22580645161290322,0.4838709677419355,0.515,0.515,0.515,,0.672
George Hill,2009,5.688311688311688,1.7662337662337662,2.051948051948052,0.5844155844155844,0.2727272727272727,0.403,0.435,0.421,0.329,0.781
Steven Hill,2009,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,,
Othello Hunter,2009,1.375,0.0625,1.5,0.125,0.3125,0.55,0.55,0.55,,0.0
Darnell Jackson,2009,1.9215686274509804,0.1568627450980392,1.7058823529411764,0.19607843137254902,0.0784313725490196,0.43,0.43,0.44,0.0,0.686
Nathan Jawai,2009,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.25,0.25,0.25,,
Dontell Jefferson,2009,4.833333333333333,1.5,2.0,0.6666666666666666,0.16666666666666666,0.5,0.523,0.5,0.5,0.667
Trey Johnson,2009,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,1.0
DeAndre Jordan,2009,4.30188679245283,0.20754716981132076,4.471698113207547,0.20754716981132076,1.1132075471698113,0.633,0.633,0.633,,0.385
Kosta Koufos,2009,4.666666666666667,0.4166666666666667,2.875,0.25,0.6458333333333334,0.508,0.508,0.508,,0.706
Rob Kurz,2009,3.925,0.5,2.025,0.35,0.475,0.389,0.447,0.387,0.395,0.8
Courtney Lee,2009,8.38961038961039,1.1818181818181819,2.311688311688312,0.987012987012987,0.18181818181818182,0.45,0.526,0.478,0.404,0.83
Brook Lopez,2009,13.024390243902438,1.048780487804878,8.109756097560975,0.5365853658536586,1.8414634146341464,0.531,0.531,0.532,0.0,0.793
Robin Lopez,2009,3.15,0.13333333333333333,1.9666666666666666,0.18333333333333332,0.6833333333333333,0.518,0.518,0.522,0.0,0.691
Kevin Love,2009,11.098765432098766,1.037037037037037,9.061728395061728,0.43209876543209874,0.6172839506172839,0.459,0.461,0.469,0.105,0.789
Cartier Martin,2009,2.606060606060606,0.3939393939393939,1.0,0.24242424242424243,0.12121212121212122,0.364,0.429,0.409,0.303,0.8
O.J. Mayo,2009,18.48780487804878,3.1951219512195124,3.7560975609756095,1.1097560975609757,0.15853658536585366,0.438,0.495,0.461,0.384,0.879
Luc Mbah,2009,7.2439024390243905,1.0609756097560976,5.939024390243903,1.0609756097560976,0.5487804878048781,0.462,0.462,0.466,0.0,0.729
JaVale McGee,2009,6.52,0.30666666666666664,3.92,0.44,1.0,0.494,0.494,0.494,,0.66
Anthony Morrow,2009,10.08955223880597,1.1940298507462686,2.970149253731343,0.5373134328358209,0.1791044776119403,0.478,0.558,0.483,0.467,0.87
DeMarcus Nelson,2009,4.076923076923077,1.0,1.8461538461538463,0.6923076923076923,0.15384615384615385,0.444,0.444,0.471,0.0,0.357
Greg Oden,2009,8.852459016393443,0.5081967213114754,6.950819672131147,0.4098360655737705,1.1311475409836065,0.564,0.564,0.564,,0.637
Anthony Randolph,2009,7.920634920634921,0.7777777777777778,5.761904761904762,0.6666666666666666,1.1746031746031746,0.462,0.462,0.466,0.0,0.716
Derrick Rose,2009,16.80246913580247,6.320987654320987,3.9135802469135803,0.8148148148148148,0.2222222222222222,0.475,0.482,0.491,0.222,0.788
Brandon Rush,2009,8.133333333333333,0.88,3.1066666666666665,0.5066666666666667,0.49333333333333335,0.423,0.49,0.451,0.373,0.697
Walter Sharpe,2009,1.0,0.0,0.375,0.0,0.25,0.364,0.364,0.444,0.0,0.0
Sean Singletary,2009,2.4324324324324325,0.7837837837837838,0.9459459459459459,0.2972972972972973,0.0,0.365,0.424,0.35,0.4,0.857
Marreese Speights,2009,7.69620253164557,0.379746835443038,3.7088607594936707,0.34177215189873417,0.7088607594936709,0.502,0.504,0.506,0.25,0.773
Mike Taylor,2009,5.666666666666667,2.0784313725490198,1.7058823529411764,0.7058823529411765,0.0,0.412,0.436,0.427,0.325,0.691
Jason Thompson,2009,11.097560975609756,1.1341463414634145,7.390243902439025,0.5609756097560976,0.7195121951219512,0.497,0.497,0.502,0.0,0.692
Anthony Tolliver,2009,2.736842105263158,0.8947368421052632,2.1578947368421053,0.2631578947368421,0.05263157894736842,0.292,0.362,0.417,0.22,0.5
Roko Ukic,2009,4.180555555555555,2.125,1.0416666666666667,0.4166666666666667,0.027777777777777776,0.38,0.397,0.427,0.177,0.733
Henry Walker,2009,3.0344827586206895,0.4482758620689655,1.0,0.20689655172413793,0.06896551724137931,0.621,0.621,0.632,0.0,0.696
Kyle Weaver,2009,5.339285714285714,1.8035714285714286,2.3214285714285716,0.8392857142857143,0.44642857142857145,0.459,0.524,0.529,0.344,0.707
Sonny Weems,2009,1.5833333333333333,0.25,0.3333333333333333,0.08333333333333333,0.0,0.32,0.32,0.364,0.0,0.375
Russell Westbrook,2009,15.317073170731707,5.304878048780488,4.865853658536586,1.3414634146341464,0.1951219512195122,0.398,0.414,0.415,0.271,0.815
D.J. White,2009,8.857142857142858,0.8571428571428571,4.571428571428571,0.42857142857142855,0.7142857142857143,0.52,0.52,0.52,,0.769
Jawad Williams,2009,1.2,0.0,0.2,0.1,0.0,0.417,0.5,0.5,0.333,
Sun Yue,2009,0.6,0.2,0.0,0.1,0.1,0.273,0.273,0.6,0.0,
David Andersen,2010,5.825396825396825,0.6984126984126984,3.3015873015873014,0.23809523809523808,0.19047619047619047,0.432,0.472,0.458,0.346,0.687
Antonio Anderson,2010,2.0,0.0,1.0,0.0,0.0,0.333,0.333,0.333,,
Jeff Ayres,2010,2.6666666666666665,0.02564102564102564,2.5128205128205128,0.1794871794871795,0.41025641025641024,0.662,0.662,0.662,,0.9
Rodrigue Beaubois,2010,7.089285714285714,1.3214285714285714,1.3928571428571428,0.5178571428571429,0.21428571428571427,0.518,0.594,0.582,0.409,0.808
DeJuan Blair,2010,7.780487804878049,0.7926829268292683,6.414634146341464,0.6097560975609756,0.47560975609756095,0.556,0.556,0.558,0.0,0.547
Jon Brockman,2010,2.826923076923077,0.4230769230769231,4.096153846153846,0.28846153846153844,0.09615384615384616,0.534,0.534,0.534,,0.597
Derrick Brown,2010,3.263157894736842,0.3333333333333333,1.368421052631579,0.3684210526315789,0.17543859649122806,0.463,0.469,0.471,0.286,0.667
Chase Budinger,2010,8.878378378378379,1.1891891891891893,2.972972972972973,0.4594594594594595,0.14864864864864866,0.441,0.522,0.497,0.369,0.77
DeMarre Carroll,2010,2.943661971830986,0.4647887323943662,2.112676056338028,0.39436619718309857,0.1267605633802817,0.396,0.396,0.407,0.0,0.623
Omri Casspi,2010,10.285714285714286,1.2337662337662338,4.532467532467533,0.7012987012987013,0.22077922077922077,0.446,0.502,0.48,0.369,0.672
Earl Clark,2010,2.7450980392156863,0.4117647058823529,1.2156862745098038,0.13725490196078433,0.2549019607843137,0.371,0.377,0.37,0.4,0.722
Darren Collison,2010,12.447368421052632,5.684210526315789,2.526315789473684,1.0263157894736843,0.05263157894736842,0.477,0.506,0.49,0.4,0.851
Dante Cunningham,2010,3.857142857142857,0.2222222222222222,2.5396825396825395,0.38095238095238093,0.3492063492063492,0.495,0.495,0.5,0.0,0.646
JamesOn Curry,2010,0.0,0.0,0.0,0.0,0.0,,,,,
Stephen Curry,2010,17.4875,5.9,4.45,1.9,0.2375,0.462,0.535,0.474,0.437,0.885
Austin Daye,2010,5.057971014492754,0.4927536231884058,2.5217391304347827,0.36231884057971014,0.37681159420289856,0.464,0.514,0.54,0.305,0.821
DeMar DeRozan,2010,8.597402597402597,0.6883116883116883,2.896103896103896,0.5584415584415584,0.23376623376623376,0.498,0.502,0.506,0.25,0.763
Toney Douglas,2010,8.589285714285714,2.0,1.9285714285714286,0.75,0.05357142857142857,0.458,0.545,0.514,0.389,0.809
Wayne Ellington,2010,6.644736842105263,0.9736842105263158,2.0921052631578947,0.2631578947368421,0.06578947368421052,0.424,0.496,0.441,0.395,0.871
Tyreke Evans,2010,20.13888888888889,5.75,5.277777777777778,1.5138888888888888,0.3611111111111111,0.458,0.473,0.485,0.255,0.748
Jonny Flynn,2010,13.506172839506172,4.395061728395062,2.3580246913580245,1.0123456790123457,0.024691358024691357,0.417,0.457,0.434,0.358,0.826
Sundiata Gaines,2010,3.3125,1.21875,0.90625,0.375,0.0,0.463,0.506,0.554,0.269,0.5
Alonzo Gee,2010,7.363636363636363,0.6363636363636364,3.0,0.6363636363636364,0.09090909090909091,0.475,0.534,0.42,0.778,0.621
Taj Gibson,2010,8.963414634146341,0.8536585365853658,7.451219512195122,0.6097560975609756,1.2682926829268293,0.494,0.494,0.494,,0.646
Trey Gilder,2010,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,,
Danny Green,2010,2.0,0.25,0.85,0.3,0.15,0.385,0.462,0.529,0.273,0.667
Taylor Griffin,2010,1.25,0.125,0.25,0.0,0.25,0.4,0.4,0.5,0.0,0.5
Tyler Hansbrough,2010,8.482758620689655,0.9655172413793104,4.758620689655173,0.5862068965517241,0.27586206896551724,0.36,0.36,0.367,0.0,0.743
James Harden,2010,9.907894736842104,1.8026315789473684,3.210526315789474,1.0526315789473684,0.2631578947368421,0.403,0.484,0.424,0.375,0.808
Jordan Hill,2010,5.191489361702128,0.425531914893617,3.723404255319149,0.2978723404255319,0.44680851063829785,0.493,0.493,0.497,0.0,0.676
Jrue Holiday,2010,8.04109589041096,3.835616438356164,2.6164383561643834,1.082191780821918,0.2465753424657534,0.442,0.502,0.465,0.39,0.756
Lester Hudson,2010,2.32,0.52,0.72,0.32,0.12,0.396,0.443,0.432,0.313,0.846
Chris Hunter,2010,4.5,0.6166666666666667,2.783333333333333,0.21666666666666667,0.5833333333333334,0.502,0.502,0.512,0.0,0.754
Serge Ibaka,2010,6.315068493150685,0.136986301369863,5.438356164383562,0.3424657534246575,1.3287671232876712,0.543,0.545,0.543,0.5,0.63
Cedric Jackson,2010,1.6666666666666667,1.1666666666666667,0.6666666666666666,0.25,0.16666666666666666,0.3,0.325,0.357,0.167,0.583
Othyus Jeffers,2010,2.642857142857143,0.07142857142857142,1.3571428571428572,0.2857142857142857,0.0,0.414,0.414,0.414,,0.684
Brandon Jennings,2010,15.487804878048781,5.7317073170731705,3.4390243902439024,1.2804878048780488,0.21951219512195122,0.371,0.431,0.37,0.374,0.817
Jonas Jerebko,2010,9.2625,0.725,5.975,0.9875,0.3625,0.481,0.511,0.52,0.313,0.71
James Johnson,2010,3.9384615384615387,0.7384615384615385,1.9692307692307693,0.3230769230769231,0.6615384615384615,0.452,0.488,0.488,0.326,0.729
Oliver Lafayette,2010,7.0,2.0,4.0,0.0,0.0,0.5,0.583,0.5,0.5,
Marcus Landry,2010,2.4444444444444446,0.0,1.0555555555555556,0.05555555555555555,0.1111111111111111,0.372,0.477,0.467,0.321,0.6
Ty Lawson,2010,8.338461538461539,3.123076923076923,1.9076923076923078,0.7384615384615385,0.03076923076923077,0.515,0.559,0.544,0.41,0.757
Wesley Matthews,2010,9.378048780487806,1.5121951219512195,2.3292682926829267,0.7804878048780488,0.18292682926829268,0.483,0.539,0.525,0.382,0.829
Eric Maynor,2010,4.716049382716049,3.2839506172839505,1.5925925925925926,0.49382716049382713,0.12345679012345678,0.418,0.448,0.444,0.31,0.722
Jodie Meeks,2010,4.683333333333334,0.65,1.65,0.3,0.08333333333333333,0.388,0.466,0.456,0.318,0.795
Patty Mills,2010,2.6,0.5,0.2,0.0,0.0,0.417,0.458,0.4,0.5,0.571
Byron Mullens,2010,1.0769230769230769,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.0,0.368,0.368,0.368,,
A.J. Price,2010,7.321428571428571,1.8928571428571428,1.5714285714285714,0.625,0.05357142857142857,0.41,0.494,0.472,0.345,0.8
DaJuan Summers,2010,3.0454545454545454,0.36363636363636365,1.0227272727272727,0.18181818181818182,0.1590909090909091,0.354,0.412,0.352,0.357,0.711
Jermaine Taylor,2010,4.129032258064516,0.5161290322580645,1.4838709677419355,0.3225806451612903,0.0967741935483871,0.378,0.399,0.412,0.227,0.717
Jeff Teague,2010,3.211267605633803,1.7183098591549295,0.9436619718309859,0.4788732394366197,0.15492957746478872,0.396,0.412,0.426,0.219,0.837
Garrett Temple,2010,5.037037037037037,0.7777777777777778,1.1481481481481481,0.48148148148148145,0.2222222222222222,0.436,0.5,0.484,0.351,0.7
Hasheem Thabeet,2010,3.0588235294117645,0.16176470588235295,3.573529411764706,0.22058823529411764,1.3088235294117647,0.588,0.588,0.588,,0.581
Marcus Thornton,2010,14.479452054794521,1.5616438356164384,2.8904109589041096,0.7945205479452054,0.1506849315068493,0.451,0.517,0.493,0.374,0.814
Terrence Williams,2010,8.41025641025641,2.858974358974359,4.461538461538462,0.5512820512820513,0.1282051282051282,0.401,0.425,0.417,0.31,0.715
Sam Young,2010,7.4375,0.65,2.5125,0.425,0.25,0.451,0.462,0.483,0.196,0.777
Jeff Adrien,2011,2.4782608695652173,0.43478260869565216,2.5217391304347827,0.17391304347826086,0.21739130434782608,0.426,0.426,0.426,,0.579
Solomon Alabi,2011,0.5,0.16666666666666666,1.1666666666666667,0.16666666666666666,0.16666666666666666,0.2,0.2,0.2,,0.0
Cole Aldrich,2011,1.0,0.2222222222222222,1.9444444444444444,0.2777777777777778,0.3888888888888889,0.533,0.533,0.533,,0.5
Al-Farouq Aminu,2011,5.6419753086419755,0.7407407407407407,3.2962962962962963,0.7283950617283951,0.30864197530864196,0.394,0.45,0.437,0.315,0.773
James Anderson,2011,3.6153846153846154,0.6923076923076923,0.8846153846153846,0.11538461538461539,0.23076923076923078,0.383,0.494,0.371,0.391,0.778
Omer Asik,2011,2.792682926829268,0.3902439024390244,3.731707317073171,0.24390243902439024,0.6829268292682927,0.553,0.553,0.553,,0.503
Luke Babbitt,2011,1.5,0.25,1.25,0.08333333333333333,0.08333333333333333,0.273,0.3,0.308,0.188,0.333
Eric Bledsoe,2011,6.703703703703703,3.567901234567901,2.753086419753086,1.1358024691358024,0.32098765432098764,0.424,0.457,0.47,0.276,0.744
Trevor Booker,2011,5.323076923076923,0.5384615384615384,3.8615384615384616,0.4461538461538462,0.6461538461538462,0.549,0.549,0.552,0.0,0.673
Craig Brackins,2011,2.6666666666666665,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.364,0.0,
Avery Bradley,2011,1.6774193548387097,0.3870967741935484,0.5483870967741935,0.2903225806451613,0.0,0.343,0.343,0.371,0.0,0.5
Derrick Caracter,2011,1.975609756097561,0.17073170731707318,1.048780487804878,0.0975609756097561,0.24390243902439024,0.485,0.485,0.485,,0.739
Sherron Collins,2011,0.85,0.4,0.25,0.1,0.0,0.28,0.32,0.333,0.2,1.0
Marcus Cousin,2011,1.0,0.0,0.75,0.0,0.25,0.667,0.667,0.667,,
DeMarcus Cousins,2011,14.11111111111111,2.5185185185185186,8.62962962962963,1.0493827160493827,0.8395061728395061,0.43,0.432,0.435,0.167,0.687
Jordan Crawford,2011,11.666666666666666,2.7857142857142856,2.5,0.9285714285714286,0.07142857142857142,0.384,0.417,0.427,0.258,0.869
Ed Davis,2011,7.707692307692308,0.6153846153846154,7.107692307692307,0.6,1.0307692307692307,0.576,0.576,0.576,,0.555
Zabian Dowdell,2011,5.041666666666667,2.125,0.8333333333333334,0.8333333333333334,0.08333333333333333,0.408,0.42,0.417,0.3,0.941
Devin Ebanks,2011,3.1,0.1,1.35,0.2,0.25,0.412,0.431,0.413,0.4,0.783
Semih Erden,2011,3.975609756097561,0.4878048780487805,2.8780487804878048,0.36585365853658536,0.5853658536585366,0.559,0.559,0.559,,0.65
Jeremy Evans,2011,3.63265306122449,0.4897959183673469,1.9795918367346939,0.3469387755102041,0.3469387755102041,0.661,0.661,0.667,0.0,0.703
Patrick Ewing,2011,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.75
Christian Eyenga,2011,6.886363636363637,0.7954545454545454,2.7954545454545454,0.7727272727272727,0.6363636363636364,0.425,0.466,0.488,0.275,0.643
Derrick Favors,2011,6.833333333333333,0.5,5.282051282051282,0.3717948717948718,0.8717948717948718,0.517,0.517,0.517,,0.595
Landry Fields,2011,9.71951219512195,1.8902439024390243,6.353658536585366,0.975609756097561,0.2073170731707317,0.497,0.568,0.556,0.393,0.769
Gary Forbes,2011,5.174603174603175,0.7777777777777778,1.8412698412698412,0.36507936507936506,0.09523809523809523,0.454,0.489,0.488,0.328,0.678
Paul George,2011,7.80327868852459,1.0655737704918034,3.6721311475409837,1.0163934426229508,0.4262295081967213,0.453,0.505,0.537,0.297,0.762
Blake Griffin,2011,22.5,3.8048780487804876,12.060975609756097,0.7682926829268293,0.5487804878048781,0.506,0.508,0.51,0.292,0.642
Luke Harangody,2011,3.938775510204082,0.6122448979591837,2.9183673469387754,0.30612244897959184,0.3469387755102041,0.383,0.422,0.45,0.242,0.731
Manny Harris,2011,5.944444444444445,1.5740740740740742,2.5925925925925926,0.5740740740740741,0.12962962962962962,0.374,0.433,0.376,0.37,0.763
Gordon Hayward,2011,5.388888888888889,1.125,1.9305555555555556,0.4166666666666667,0.2638888888888889,0.485,0.544,0.489,0.473,0.711
Lazar Hayward,2011,3.8095238095238093,0.6666666666666666,1.6666666666666667,0.2857142857142857,0.16666666666666666,0.357,0.412,0.404,0.283,0.786
Xavier Henry,2011,4.342105263157895,0.47368421052631576,0.9736842105263158,0.2894736842105263,0.07894736842105263,0.406,0.413,0.441,0.118,0.635
Damion James,2011,4.4,0.8,3.4,0.64,0.48,0.447,0.447,0.46,0.0,0.643
Eugene Jeter,2011,4.112903225806452,2.6129032258064515,1.1290322580645162,0.46774193548387094,0.03225806451612903,0.409,0.421,0.437,0.2,0.902
Armon Johnson,2011,2.8947368421052633,1.1842105263157894,0.9473684210526315,0.13157894736842105,0.02631578947368421,0.455,0.48,0.461,0.417,0.591
Chris Johnson,2011,2.357142857142857,0.21428571428571427,2.2857142857142856,0.21428571428571427,0.6428571428571429,0.429,0.429,0.429,,0.75
Wesley Johnson,2011,8.974683544303797,1.8734177215189873,3.037974683544304,0.7341772151898734,0.6835443037974683,0.397,0.473,0.427,0.356,0.696
Dominique Jones,2011,2.3333333333333335,1.0555555555555556,1.3888888888888888,0.2777777777777778,0.16666666666666666,0.311,0.311,0.341,0.0,0.824
Gani Lawal,2011,0.0,0.0,0.0,0.0,0.0,,,,,
Jeremy Lin,2011,2.6206896551724137,1.4482758620689655,1.1724137931034482,1.1379310344827587,0.3103448275862069,0.389,0.396,0.403,0.2,0.76
Greg Monroe,2011,9.3875,1.3125,7.5125,1.1625,0.5625,0.551,0.551,0.552,0.0,0.622
Timofey Mozgov,2011,3.6222222222222222,0.3333333333333333,2.688888888888889,0.3333333333333333,0.5555555555555556,0.474,0.474,0.474,,0.712
Hamady N'Diaye,2011,0.875,0.0,0.4375,0.125,0.3125,0.8,0.8,0.8,,0.5
Gary Neal,2011,9.7875,1.2,2.45,0.3375,0.05,0.451,0.553,0.481,0.419,0.808
Larry Owens,2011,3.3333333333333335,0.6666666666666666,1.25,0.75,0.4166666666666667,0.469,0.563,0.474,0.462,0.444
Patrick Patterson,2011,6.3076923076923075,0.7884615384615384,3.8461538461538463,0.3269230769230769,0.7115384615384616,0.558,0.558,0.562,0.0,0.714
Nikola Pekovic,2011,5.523076923076923,0.4153846153846154,2.9692307692307693,0.27692307692307694,0.5384615384615384,0.517,0.517,0.517,,0.763
Dexter Pittman,2011,1.0,0.0,1.5,0.0,0.0,0.333,0.333,0.333,,
Quincy Pondexter,2011,2.8484848484848486,0.42424242424242425,1.3333333333333333,0.25757575757575757,0.15151515151515152,0.406,0.456,0.423,0.36,0.706
Andy Rautins,2011,1.6,0.6,0.2,0.2,0.0,0.429,0.5,0.667,0.25,0.5
Samardo Samuels,2011,7.783783783783784,0.4594594594594595,4.27027027027027,0.40540540540540543,0.4864864864864865,0.456,0.456,0.462,0.0,0.618
Larry Sanders,2011,4.333333333333333,0.26666666666666666,2.966666666666667,0.36666666666666664,1.2,0.433,0.433,0.433,,0.56
Kevin Seraphin,2011,2.6551724137931036,0.1724137931034483,2.6206896551724137,0.29310344827586204,0.4827586206896552,0.449,0.449,0.449,,0.71
Mustafa Shakur,2011,2.3181818181818183,1.1363636363636365,1.0,0.22727272727272727,0.13636363636363635,0.356,0.364,0.408,0.1,0.533
Garret Siler,2011,2.142857142857143,0.14285714285714285,1.3333333333333333,0.047619047619047616,0.19047619047619047,0.548,0.548,0.548,,0.5
Ish Smith,2011,2.3488372093023258,1.8372093023255813,1.0930232558139534,0.4186046511627907,0.046511627906976744,0.374,0.387,0.381,0.3,0.571
Tiago Splitter,2011,4.633333333333334,0.43333333333333335,3.35,0.48333333333333334,0.2833333333333333,0.529,0.529,0.532,0.0,0.543
Lance Stephenson,2011,3.0833333333333335,1.75,1.5,0.3333333333333333,0.0,0.333,0.333,0.382,0.0,0.786
Pape Sy,2011,2.3333333333333335,0.6666666666666666,1.0,0.3333333333333333,0.0,0.333,0.333,0.4,0.0,1.0
Evan Turner,2011,7.243589743589744,2.0384615384615383,3.923076923076923,0.6282051282051282,0.1794871794871795,0.425,0.439,0.435,0.318,0.808
Ekpe Udoh,2011,4.068965517241379,0.6896551724137931,3.1206896551724137,0.3793103448275862,1.4827586206896552,0.437,0.437,0.437,,0.656
Ben Uzoh,2011,3.761904761904762,1.6428571428571428,1.4523809523809523,0.30952380952380953,0.19047619047619047,0.424,0.434,0.426,0.375,0.589
Greivis Vasquez,2011,3.557142857142857,2.157142857142857,1.042857142857143,0.3142857142857143,0.05714285714285714,0.408,0.461,0.476,0.291,0.773
John Wall,2011,16.391304347826086,8.318840579710145,4.594202898550725,1.7536231884057971,0.5072463768115942,0.409,0.427,0.425,0.296,0.766
Willie Warren,2011,1.9473684210526316,1.4210526315789473,0.631578947368421,0.3157894736842105,0.0,0.371,0.443,0.4,0.333,0.75
Hassan Whiteside,2011,0.0,0.0,0.0,0.0,0.0,,,,,
Lavoy Allen,2012,4.121951219512195,0.8292682926829268,4.170731707317073,0.3170731707317073,0.43902439024390244,0.473,0.473,0.473,,0.786
Gustavo Ayon,2012,5.907407407407407,1.3703703703703705,4.907407407407407,0.9814814814814815,0.8518518518518519,0.536,0.536,0.538,0.0,0.619
Keith Benson,2012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Bismack Biyombo,2012,5.190476190476191,0.42857142857142855,5.841269841269841,0.31746031746031744,1.8253968253968254,0.464,0.464,0.464,,0.483
MarShon Brooks,2012,12.642857142857142,2.3392857142857144,3.5714285714285716,0.9285714285714286,0.26785714285714285,0.428,0.465,0.463,0.313,0.764
Alec Burks,2012,7.203389830508475,0.9322033898305084,2.23728813559322,0.4576271186440678,0.0847457627118644,0.429,0.45,0.442,0.333,0.727
Jimmy Butler,2012,2.5952380952380953,0.3333333333333333,1.3333333333333333,0.2619047619047619,0.11904761904761904,0.405,0.418,0.441,0.182,0.768
Derrick Byars,2012,5.0,0.5,5.5,1.0,0.0,0.273,0.273,0.6,0.0,1.0
Norris Cole,2012,6.7846153846153845,2.046153846153846,1.4,0.676923076923077,0.03076923076923077,0.393,0.417,0.417,0.276,0.776
Eric Dawson,2012,3.75,0.0,2.5,0.25,0.5,0.583,0.583,0.583,,0.5
Justin Dentmon,2012,4.333333333333333,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0,0.357,0.393,0.571,0.143,0.667
Jerome Dyson,2012,7.444444444444445,2.0,2.111111111111111,1.2222222222222223,0.2222222222222222,0.396,0.406,0.45,0.125,0.778
Kenneth Faried,2012,10.23913043478261,0.782608695652174,7.6521739130434785,0.7391304347826086,1.0217391304347827,0.586,0.586,0.586,,0.665
Jeff Foote,2012,1.0,0.0,1.5,0.0,0.25,0.333,0.333,0.333,,
Courtney Fortson,2012,3.5,1.0,1.5,0.3,0.0,0.344,0.391,0.421,0.231,0.667
Jimmer Fredette,2012,7.573770491803279,1.7704918032786885,1.1967213114754098,0.4918032786885246,0.04918032786885246,0.386,0.473,0.409,0.361,0.833
Mickell Gladness,2012,2.1538461538461537,0.19230769230769232,2.230769230769231,0.15384615384615385,0.7692307692307693,0.424,0.424,0.424,,0.5
Andrew Goudelock,2012,4.375,0.5,0.775,0.1,0.0,0.391,0.471,0.404,0.373,0.917
Jordan Hamilton,2012,4.423076923076923,0.7692307692307693,2.3846153846153846,0.15384615384615385,0.11538461538461539,0.432,0.509,0.484,0.362,0.4
Justin Harper,2012,1.4285714285714286,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.21428571428571427,0.29,0.323,0.389,0.154,0.0
Josh Harrellson,2012,4.378378378378378,0.2972972972972973,3.891891891891892,0.6216216216216216,0.5405405405405406,0.423,0.49,0.478,0.339,0.615
